Word,POS,lcfreqmovies,lcfreqbooks,Freq
lamelles,NOU,-0.229147988,0.320146286,0.045499149
lins,NOU,-0.229147988,-1.15490196,-0.692024974
lycées,NOU,-0.229147988,0.372912003,0.071882008
masculins,ADJ,-0.229147988,0.133538908,-0.04780454
mixtes,ADJ,-0.229147988,0.06069784,-0.084225074
monogamie,NOU,-0.229147988,-1.15490196,-0.692024974
nouée,VER,-0.229147988,0.73239376,0.251622886
oisiveté,NOU,-0.229147988,0.562292864,0.166572438
oratoire,ADJ,-0.229147988,0.348304863,0.059578438
ordonnée,VER,-0.229147988,0.374748346,0.072800179
palissade,NOU,-0.229147988,0.492760389,0.131806201
parlai,VER,-0.229147988,0.5774918,0.174171906
péripétie,NOU,-0.229147988,0.130333768,-0.04940711
perturbations,NOU,-0.229147988,0.033423755,-0.097862117
planes,ADJ,-0.229147988,-0.086186148,-0.157667068
pourpoint,NOU,-0.229147988,0.06069784,-0.084225074
préservée,VER,-0.229147988,0.372912003,0.071882008
présumée,VER,-0.229147988,-0.397940009,-0.313543999
processions,NOU,-0.229147988,0.361727836,0.066289924
pubis,NOU,-0.229147988,0.06069784,-0.084225074
réactionnaire,ADJ,-0.229147988,0.307496038,0.039174025
réalisait,VER,-0.229147988,0.10720997,-0.060969009
réconcilié,VER,-0.229147988,0.307496038,0.039174025
réglage,NOU,-0.229147988,0.004321374,-0.112413307
regrouper,VER,-0.229147988,0.227886705,-0.000630642
remuait,VER,-0.229147988,0.996949248,0.38390063
répande,VER,-0.229147988,-0.698970004,-0.464058996
réussissons,VER,-0.229147988,-0.698970004,-0.464058996
ricochets,NOU,-0.229147988,0.130333768,-0.04940711
ruer,VER,-0.229147988,0.50242712,0.136639566
sangles,NOU,-0.229147988,0.348304863,0.059578438
scandalisé,VER,-0.229147988,0.463892989,0.117372501
scrute,VER,-0.229147988,0.421603927,0.09622797
secoués,VER,-0.229147988,0.45331834,0.112085176
sentions,VER,-0.229147988,0.492760389,0.131806201
sonnaient,VER,-0.229147988,0.793790385,0.282321199
spécifié,VER,-0.229147988,-0.022276395,-0.125712192
squatter,VER,-0.229147988,-0.677780705,-0.453464347
suscité,VER,-0.229147988,0.348304863,0.059578438
tares,NOU,-0.229147988,0.334453751,0.052652882
toboggan,NOU,-0.229147988,0.086359831,-0.071394079
torturait,VER,-0.229147988,0.372912003,0.071882008
touristiques,ADJ,-0.229147988,0.130333768,-0.04940711
tournante,NOU,-0.229147988,0.130333768,-0.04940711
traceur,ADJ,-0.229147988,0,-0.114573994
traduits,VER,-0.229147988,0.033423755,-0.097862117
transportent,VER,-0.229147988,0.10720997,-0.060969009
traquait,VER,-0.229147988,0.086359831,-0.071394079
tyrannique,ADJ,-0.229147988,0.307496038,0.039174025
usurpation,NOU,-0.229147988,0.130333768,-0.04940711
valides,ADJ,-0.229147988,0.260071388,0.0154617
vanités,NOU,-0.229147988,0.173186268,-0.02798086
vergers,NOU,-0.229147988,0.764176132,0.267514072
vertèbres,NOU,-0.229147988,0.409933123,0.090392568
verticales,ADJ,-0.229147988,0.546542663,0.158697338
aberrant,VER,-0.236572006,0.10720997,-0.064681018
abricot,NOU,-0.236572006,0.26245109,0.012939542
absorption,NOU,-0.236572006,0.276461804,0.019944899
accablés,VER,-0.236572006,0.278753601,0.021090798
advient,VER,-0.236572006,0.173186268,-0.031692869
alpins,ADJ,-0.236572006,0.152288344,-0.042141831
approuves,VER,-0.236572006,-1.15490196,-0.695736983
arriveraient,VER,-0.236572006,0.086359831,-0.075106088
attraits,VER,-0.236572006,0.385606274,0.074517134
auditoire,NOU,-0.236572006,0.593286067,0.178357031
baissant,VER,-0.236572006,1.022840611,0.393134303
béatitude,NOU,-0.236572006,0.737987326,0.25070766
brasseries,NOU,-0.236572006,0.033423755,-0.101574126
calamités,VER,-0.236572006,0.152288344,-0.042141831
calmait,VER,-0.236572006,0.5289167,0.146172347
canasson,NOU,-0.236572006,0.004321374,-0.116125316
capituler,VER,-0.236572006,0.260071388,0.011749691
cédera,VER,-0.236572006,0.06069784,-0.087937083
charpente,NOU,-0.236572006,0.622214023,0.192821009
chevauchée,VER,-0.236572006,0.472756449,0.118092222
citadins,ADJ,-0.236572006,0.511883361,0.137655678
colloque,NOU,-0.236572006,0.190331698,-0.023120154
continuerez,VER,-0.236572006,-0.214670165,-0.225621086
corsaire,NOU,-0.236572006,0.292256071,0.027842033
débandade,NOU,-0.236572006,0.545307116,0.154367555
décliner,VER,-0.236572006,0.348304863,0.055866429
défaillir,VER,-0.236572006,0.463892989,0.113660492
défiance,NOU,-0.236572006,0.292256071,0.027842033
dégringole,VER,-0.236572006,0.334453751,0.048940873
démesurée,VER,-0.236572006,0.537819095,0.150623545
déverse,ADJ,-0.236572006,0.130333768,-0.053119119
doudou,ADJ,-0.236572006,0.829946696,0.296687345
dressage,NOU,-0.236572006,0.245512668,0.004470331
éblouit,VER,-0.236572006,0.409933123,0.086680559
ébruite,VER,-0.236572006,-0.568636236,-0.402604121
écrémé,VER,-0.236572006,-1.15490196,-0.695736983
emmenaient,VER,-0.236572006,0.10720997,-0.064681018
ensevelis,VER,-0.236572006,0.442479769,0.102953882
entassent,VER,-0.236572006,0.320146286,0.04178714
entrerait,VER,-0.236572006,0.348304863,0.055866429
envolez,VER,-0.236572006,0,-0.118286003
éphémères,ADJ,-0.236572006,0.593286067,0.178357031
essayages,NOU,-0.236572006,0.004321374,-0.116125316
étincelante,ADJ,-0.236572006,0.656098202,0.209763098
étouffés,VER,-0.236572006,0.8162413,0.289834647
excursions,NOU,-0.236572006,0.190331698,-0.023120154
exhibe,VER,-0.236572006,0.173186268,-0.031692869
fascinés,VER,-0.236572006,0.442479769,0.102953882
faubourg,NOU,-0.236572006,1.168202747,0.465815371
fléchir,VER,-0.236572006,0.421603927,0.092515961
géométrique,ADJ,-0.236572006,0.409933123,0.086680559
gesticuler,VER,-0.236572006,0.130333768,-0.053119119
golfeur,NOU,-0.236572006,-1.15490196,-0.695736983
grotesques,ADJ,-0.236572006,0.600972896,0.182200445
habilement,ADV,-0.236572006,0.716003344,0.239715669
hammam,NOU,-0.236572006,0.173186268,-0.031692869
honteusement,ADV,-0.236572006,0.385606274,0.074517134
imaginables,ADJ,-0.236572006,0.10720997,-0.064681018
importés,VER,-0.236572006,-0.327902142,-0.282237074
inadvertance,NOU,-0.236572006,0.173186268,-0.031692869
incrédulité,NOU,-0.236572006,0.698970004,0.231198999
insouciante,ADJ,-0.236572006,0.431363764,0.097395879
inutilisables,ADJ,-0.236572006,0.033423755,-0.101574126
joufflu,ADJ,-0.236572006,0.209515015,-0.013528496
jurant,VER,-0.236572006,0.692846919,0.228137457
loquace,ADJ,-0.236572006,0.307496038,0.035462016
lotus,NOU,-0.236572006,0.033423755,-0.101574126
martienne,ADJ,-0.236572006,-0.468521083,-0.352546545
méandres,NOU,-0.236572006,0.50242712,0.132927557
mensurations,NOU,-0.236572006,0.086359831,-0.075106088
mésaventure,NOU,-0.236572006,0.519827994,0.141627994
miner,VER,-0.236572006,0.130333768,-0.053119119
monticule,NOU,-0.236572006,0.292256071,0.027842033
mouvoir,VER,-0.236572006,0.629409599,0.196418797
nacre,NOU,-0.236572006,0.716003344,0.239715669
noblement,ADV,-0.236572006,0.431363764,0.097395879
onzième,ADJ,-0.236572006,0.336459734,0.049943864
originelle,ADJ,-0.236572006,0.463892989,0.113660492
oublia,VER,-0.236572006,0.788875116,0.276151555
palettes,NOU,-0.236572006,0.190331698,-0.023120154
parfaire,VER,-0.236572006,0.421603927,0.092515961
partageant,NOU,-0.236572006,0.322219295,0.042823645
pathogène,ADJ,-0.236572006,-0.853871964,-0.545221985
payable,ADJ,-0.236572006,-0.468521083,-0.352546545
pensif,ADJ,-0.236572006,0.774516966,0.26897248
perçant,VER,-0.236572006,0.5774918,0.170459897
pertinente,ADJ,-0.236572006,-0.568636236,-0.402604121
phalange,NOU,-0.236572006,0.227886705,-0.004342651
pinède,NOU,-0.236572006,0.431363764,0.097395879
plaça,VER,-0.236572006,0.829946696,0.296687345
poireaute,VER,-0.236572006,-0.698970004,-0.467771005
prescrites,VER,-0.236572006,-0.167491087,-0.202031547
projectiles,ADJ,-0.236572006,0.442479769,0.102953882
prolo,NOU,-0.236572006,0.130333768,-0.053119119
prononça,VER,-0.236572006,0.943494516,0.353461255
recèle,VER,-0.236572006,-0.022276395,-0.129424201
rejoindront,VER,-0.236572006,-0.387216143,-0.311894075
reliées,VER,-0.236572006,0.431363764,0.097395879
resservir,VER,-0.236572006,-0.091514981,-0.164043494
royauté,NOU,-0.236572006,0.06069784,-0.087937083
seniors,NOU,-0.236572006,-0.853871964,-0.545221985
septique,ADJ,-0.236572006,-0.387216143,-0.311894075
sillonner,VER,-0.236572006,0.06069784,-0.087937083
simulations,NOU,-0.236572006,-1.15490196,-0.695736983
sinueux,ADJ,-0.236572006,0.385606274,0.074517134
spirituelles,ADJ,-0.236572006,0.245512668,0.004470331
substituer,VER,-0.236572006,0.537819095,0.150623545
suivraient,VER,-0.236572006,0.152288344,-0.042141831
tisser,VER,-0.236572006,0.372912003,0.068169999
tolérait,VER,-0.236572006,0.361727836,0.062577915
tombales,ADJ,-0.236572006,0.086359831,-0.075106088
tournis,NOU,-0.236572006,0.209515015,-0.013528496
tragiquement,ADV,-0.236572006,0.292256071,0.027842033
turquoise,ADJ,-0.236572006,0.5289167,0.146172347
véracité,NOU,-0.236572006,-0.13076828,-0.183670143
accessibles,ADJ,-0.244125144,0.209515015,-0.017305065
accourir,VER,-0.244125144,0.45331834,0.104596598
affaiblie,VER,-0.244125144,0.086359831,-0.078882657
ajoutons,VER,-0.244125144,-0.167491087,-0.205808116
antipathie,NOU,-0.244125144,0.227886705,-0.00811922
apeurée,ADJ,-0.244125144,0.173186268,-0.035469438
augmentant,VER,-0.244125144,0.004321374,-0.119901885
bassesses,NOU,-0.244125144,0.06069784,-0.091713652
bienséance,NOU,-0.244125144,0.320146286,0.038010571
boucs,NOU,-0.244125144,0.06069784,-0.091713652
buraliste,ADJ,-0.244125144,-0.055517328,-0.149821236
cageots,NOU,-0.244125144,0.629409599,0.192642228
caressait,VER,-0.244125144,1.160168293,0.458021575
cintre,NOU,-0.244125144,0.463892989,0.109883923
climats,NOU,-0.244125144,0.260071388,0.007973122
cloportes,NOU,-0.244125144,0.152288344,-0.0459184
concocté,VER,-0.244125144,-0.568636236,-0.40638069
considérations,NOU,-0.244125144,0.901458321,0.328666589
copeaux,NOU,-0.244125144,0.705007959,0.230441408
courroucé,VER,-0.244125144,0.173186268,-0.035469438
crottin,NOU,-0.244125144,0.361727836,0.058801346
cueillette,NOU,-0.244125144,0.209515015,-0.017305065
culbuter,VER,-0.244125144,0.173186268,-0.035469438
dansante,ADJ,-0.244125144,0.245512668,0.000693762
déboutonné,VER,-0.244125144,0.334453751,0.045164304
décelé,VER,-0.244125144,0.307496038,0.031685447
décevante,ADJ,-0.244125144,0.173186268,-0.035469438
découpés,VER,-0.244125144,0.492760389,0.124317623
déferle,VER,-0.244125144,0.190331698,-0.026896723
défibrillateur,NOU,-0.244125144,0,-0.122062572
démarrait,VER,-0.244125144,0.397940009,0.076907433
désactivez,VER,-0.244125144,0,-0.122062572
détriment,NOU,-0.244125144,0.472756449,0.114315653
distraits,ADJ,-0.244125144,0.348304863,0.05208986
dysfonctionnement,NOU,-0.244125144,0,-0.122062572
ecclésiastique,ADJ,-0.244125144,0.45331834,0.104596598
effroyables,ADJ,-0.244125144,0.361727836,0.058801346
embrassaient,VER,-0.244125144,0.372912003,0.06439343
empoisonnées,VER,-0.244125144,0.276461804,0.01616833
encouragez,VER,-0.244125144,-0.853871964,-0.548998554
éprouvée,VER,-0.244125144,0.586587305,0.171231081
exercée,VER,-0.244125144,0.397940009,0.076907433
exorciste,NOU,-0.244125144,-1.15490196,-0.699513552
fades,ADJ,-0.244125144,0.661812686,0.208843771
formant,VER,-0.244125144,0.923244019,0.339559438
foufoune,ADJ,-0.244125144,0,-0.122062572
glissade,NOU,-0.244125144,0.397940009,0.076907433
gravures,NOU,-0.244125144,0.788875116,0.272374986
griffon,NOU,-0.244125144,0.004321374,-0.119901885
halles,NOU,-0.244125144,0.919601024,0.33773794
hiérarchique,ADJ,-0.244125144,0.10720997,-0.068457587
hosties,NOU,-0.244125144,-0.387216143,-0.315670644
hôtellerie,NOU,-0.244125144,0.245512668,0.000693762
incontrôlables,ADJ,-0.244125144,-0.091514981,-0.167820063
incriminer,VER,-0.244125144,-0.698970004,-0.471547574
indigné,VER,-0.244125144,0.710963119,0.233418988
individualité,NOU,-0.244125144,-0.13076828,-0.187446712
infesté,VER,-0.244125144,-0.468521083,-0.356323114
intégralement,ADV,-0.244125144,0.51054501,0.133209933
intermittence,NOU,-0.244125144,0.442479769,0.099177313
involontairement,ADV,-0.244125144,0.50242712,0.129150988
léchant,VER,-0.244125144,0.320146286,0.038010571
limités,VER,-0.244125144,0.278753601,0.017314229
livreurs,NOU,-0.244125144,0.033423755,-0.105350695
manifestée,VER,-0.244125144,0.130333768,-0.056895688
massue,NOU,-0.244125144,0.361727836,0.058801346
meurtri,VER,-0.244125144,0.45331834,0.104596598
miliciens,NOU,-0.244125144,0.875061263,0.31546806
minutieuse,ADJ,-0.244125144,0.45331834,0.104596598
mocassins,NOU,-0.244125144,0.385606274,0.070740565
nageoires,NOU,-0.244125144,0.292256071,0.024065464
obèses,ADJ,-0.244125144,0.130333768,-0.056895688
obscurci,VER,-0.244125144,0.10720997,-0.068457587
offrandes,NOU,-0.244125144,0.372912003,0.06439343
ombilical,ADJ,-0.244125144,0.245512668,0.000693762
pantoufle,NOU,-0.244125144,0.037426498,-0.103349323
parachutiste,ADJ,-0.244125144,0.173186268,-0.035469438
parcourent,VER,-0.244125144,0.06069784,-0.091713652
pentecôte,NOU,-0.244125144,0.58546073,0.170667793
pétillant,VER,-0.244125144,0.334453751,0.045164304
phoques,NOU,-0.244125144,0.152288344,-0.0459184
plombes,VER,-0.244125144,0.758911892,0.257393374
pollué,VER,-0.244125144,-0.167491087,-0.205808116
poulie,NOU,-0.244125144,0.173186268,-0.035469438
primates,NOU,-0.244125144,0.004321374,-0.119901885
progressive,ADJ,-0.244125144,0.472756449,0.114315653
promiscuité,NOU,-0.244125144,0.58546073,0.170667793
pubien,ADJ,-0.244125144,-1.15490196,-0.699513552
racolage,NOU,-0.244125144,-0.26760624,-0.255865692
redouble,VER,-0.244125144,0.348304863,0.05208986
rejetées,VER,-0.244125144,0.152288344,-0.0459184
relatives,ADJ,-0.244125144,0.292256071,0.024065464
rendirent,VER,-0.244125144,0.593286067,0.174580462
répugnantes,ADJ,-0.244125144,0.130333768,-0.056895688
revirement,NOU,-0.244125144,0.130333768,-0.056895688
rotule,NOU,-0.244125144,-0.214670165,-0.229397655
rousses,ADJ,-0.244125144,0.710963119,0.233418988
satyres,NOU,-0.244125144,0.227886705,-0.00811922
sauvait,VER,-0.244125144,0.385606274,0.070740565
sèchent,VER,-0.244125144,0.409933123,0.08290399
soignait,VER,-0.244125144,0.668385917,0.212130387
soufflée,VER,-0.244125144,0.11058971,-0.066767717
soulevée,VER,-0.244125144,0.829946696,0.292910776
symétriques,ADJ,-0.244125144,0.245512668,0.000693762
tacite,ADJ,-0.244125144,0.629409599,0.192642228
tenions,VER,-0.244125144,0.681241237,0.218558047
tournesols,NOU,-0.244125144,-0.214670165,-0.229397655
accrochait,VER,-0.251811973,1.014520539,0.381354283
acuité,NOU,-0.251811973,0.50242712,0.125307574
agonisant,VER,-0.251811973,0.51054501,0.129366519
agrippé,VER,-0.251811973,0.361727836,0.054957932
allures,NOU,-0.251811973,0.943494516,0.345841272
annonça,VER,-0.251811973,1.368844507,0.558516267
annulaire,ADJ,-0.251811973,0.432969291,0.090578659
arbitraires,ADJ,-0.251811973,0.10720997,-0.072301002
armateur,NOU,-0.251811973,0.152288344,-0.049761815
atténue,VER,-0.251811973,0.086359831,-0.082726071
attirerait,VER,-0.251811973,-0.214670165,-0.233241069
avares,ADJ,-0.251811973,0.130333768,-0.060739103
avérait,VER,-0.251811973,0.307496038,0.027842033
balafre,NOU,-0.251811973,0.086359831,-0.082726071
balançait,VER,-0.251811973,0.996949248,0.372568638
baromètre,NOU,-0.251811973,0.361727836,0.054957932
barons,NOU,-0.251811973,0.545307116,0.146747572
bluffez,VER,-0.251811973,0,-0.125905987
boléro,NOU,-0.251811973,0.033423755,-0.109194109
bougres,NOU,-0.251811973,0.431363764,0.089775896
bretonne,ADJ,-0.251811973,0.656098202,0.202143115
brindilles,NOU,-0.251811973,0.692846919,0.220517473
